Customer_ID,Age,Gender,City,Annual_Income,Purchase_Frequency,Total_Spending,Average_Order_Value,Max_Single_Spend,Total_Items_Count,Discount_Usage_Rate,Preferred_Category,Days_Since_Last_Purchase,Customer_Lifetime_Days,Monthly_Purchase_Rate,Cluster_KMeans,Cluster_Agglomerative,Cluster_DBSCAN,PCA1,PCA2,PCA3_1,PCA3_2,PCA3_3,Customer_Persona,RFM_Segment,RFM_Score,Predicted_CLV_3Yr,CLV_Tier
CUST-1088,37,Female,Chicago,84953.37,21,2840.0,135.24,427.0,60,0.0643,Fragrance,1,1093,0.58,0,0,0,-1.2043343820474806,-0.08419811070049307,-1.2043343820474806,-0.08419811070049307,-0.6732152960888017,Occasional / New Shoppers 🌱,New / Promising,521,2840.0,Bronze Tier 🥉
CUST-1089,34,Female,Miami,74230.47,23,3191.0,138.74,324.0,54,0.0435,Makeup,1,1092,0.63,0,0,0,-0.6020368850483986,0.014583143694722325,-0.6020368850483986,0.014583143694722325,-1.730165297878331,Occasional / New Shoppers 🌱,Lost Customers,532,3191.0,Bronze Tier 🥉
CUST-1090,44,Male,New York,44452.48,16,2650.0,165.62,427.0,45,0.0625,Fragrance,2,1089,0.44,0,0,0,-1.4077006749287486,0.8029630779070716,-1.4077006749287486,0.8029630779070716,0.657775230119822,Occasional / New Shoppers 🌱,New / Promising,311,2650.0,Bronze Tier 🥉
CUST-1091,60,Female,Dallas,73351.4,24,3868.0,161.17,369.0,55,0.0667,Bath & Body,1,1092,0.66,1,0,0,0.4416923028770326,0.9621749695206874,0.4416923028770326,0.9621749695206874,0.18856993086989482,Occasional / New Shoppers 🌱,Loyal Customers,534,3868.0,Silver Tier 🥈
CUST-1092,49,Female,Houston,111115.3,22,3919.0,178.14,427.0,53,0.0864,Skincare,1,1093,0.6,1,3,-1,0.4804744432582977,-0.80076914304839,0.4804744432582977,-0.80076914304839,1.4428955188195516,Occasional / New Shoppers 🌱,Potential Loyalists,524,3919.0,Silver Tier 🥈
CUST-1093,62,Female,Miami,115430.82,11,813.0,73.91,118.0,28,0.0864,Fragrance,357,731,0.45,3,0,-1,-5.60112333118445,0.1614404004955561,-5.60112333118445,0.1614404004955561,-0.6214325724901879,Frequent Budget Buyers 🛍️,Lost Customers,111,813.0,Bronze Tier 🥉
CUST-1094,39,Male,Los Angeles,26440.53,26,3182.0,122.38,402.0,66,0.0865,Bath & Body,2,1091,0.71,1,0,-1,-0.525340757700276,1.63513258049228,-0.525340757700276,1.63513258049228,0.11561924006764271,Occasional / New Shoppers 🌱,Lost Customers,342,3182.0,Bronze Tier 🥉
CUST-1095,33,Male,Houston,68332.84,24,3315.0,138.12,307.0,64,0.0625,Bath & Body,1,1093,0.66,0,0,0,-0.4056317527511816,0.09511735195109208,-0.4056317527511816,0.09511735195109208,-0.8357518986320374,Occasional / New Shoppers 🌱,Lost Customers,532,3315.0,Bronze Tier 🥉
CUST-1096,20,Female,Miami,87983.96,22,4381.0,199.14,427.0,53,0.075,Bath & Body,1,1090,0.61,2,1,0,1.2055175309216128,-1.9752590855704122,1.2055175309216128,-1.9752590855704122,1.2832410393028237,VIP Cosmetics Enthusiasts ✨,Potential Loyalists,524,4381.0,Silver Tier 🥈
CUST-1097,64,Female,New York,73599.38,18,2312.0,128.44,313.0,46,0.0611,Bath & Body,1,1093,0.49,0,0,0,-2.071258916765687,1.6343263617410158,-2.071258916765687,1.6343263617410158,-0.4983288569695974,Occasional / New Shoppers 🌱,New / Promising,511,2312.0,Bronze Tier 🥉
CUST-1098,36,Female,New York,116850.54,24,3348.0,139.5,427.0,56,0.0521,Bath & Body,2,1092,0.66,0,0,0,-0.3774948084206632,-0.9579118533732044,-0.3774948084206632,-0.9579118533732044,-1.569208591972024,Occasional / New Shoppers 🌱,Lost Customers,332,3348.0,Bronze Tier 🥉
CUST-1099,62,Female,Seattle,59723.75,18,2620.0,145.56,341.0,42,0.0917,Makeup,2,1087,0.5,1,3,0,-1.5526777056829943,1.578208885144944,-1.5526777056829943,1.578208885144944,1.5432013710830095,Occasional / New Shoppers 🌱,New / Promising,311,2620.0,Bronze Tier 🥉
CUST-1100,54,Male,New York,51623.56,25,4437.0,177.48,427.0,53,0.084,Haircare,1,1091,0.69,2,1,0,1.2862531864402114,0.9257219044071945,1.2862531864402114,0.9257219044071945,1.4800808858940169,VIP Cosmetics Enthusiasts ✨,Champions,545,4437.0,Gold Tier 🥇
CUST-1101,42,Male,New York,71056.41,13,2186.0,168.15,339.0,35,0.0654,Skincare,1,1091,0.36,0,0,0,-2.1142859375266108,0.00829798552995772,-2.1142859375266108,0.00829798552995772,0.9070739508987734,Occasional / New Shoppers 🌱,New / Promising,511,2186.0,Bronze Tier 🥉
CUST-1102,43,Female,Chicago,105588.46,23,3412.0,148.35,341.0,62,0.0674,Haircare,1,1093,0.63,1,0,0,-0.2951088426439812,-0.48762605847987656,-0.2951088426439812,-0.48762605847987656,-0.3757137704401911,Occasional / New Shoppers 🌱,Loyal Customers,533,3412.0,Bronze Tier 🥉
CUST-1103,18,Male,Chicago,80446.1,27,3355.0,124.26,310.0,69,0.0593,Fragrance,356,738,1.1,3,2,-1,-0.7609173473591349,-1.764491595049871,-0.7609173473591349,-1.764491595049871,-1.9585849315804307,Frequent Budget Buyers 🛍️,Need Attention,242,3355.0,Bronze Tier 🥉
CUST-1104,46,Female,Miami,47730.46,26,3922.0,150.85,427.0,62,0.0654,Bath & Body,1,1092,0.71,2,1,0,0.5566356912097994,1.0575534246591098,0.5566356912097994,1.0575534246591098,-0.26295297936990736,VIP Cosmetics Enthusiasts ✨,Champions,544,3922.0,Silver Tier 🥈
CUST-1105,32,Female,Dallas,46994.64,27,5293.0,196.04,427.0,73,0.0667,Bath & Body,1,1092,0.74,2,1,0,2.5204352297362926,-0.31766908613838835,2.5204352297362926,-0.31766908613838835,0.7818009217657831,VIP Cosmetics Enthusiasts ✨,Champions,545,5293.0,Platinum Tier 💎
CUST-1106,33,Female,San Francisco,40580.79,32,4449.0,139.03,335.0,80,0.0688,Bath & Body,1,1092,0.88,2,1,0,1.4922494370464776,0.7813241125891857,1.4922494370464776,0.7813241125891857,-0.8843414096338618,VIP Cosmetics Enthusiasts ✨,Champions,555,4449.0,Gold Tier 🥇
CUST-1107,19,Female,San Francisco,88862.3,19,2916.0,153.47,427.0,44,0.0974,Haircare,1,1090,0.52,1,3,-1,-1.1192517837310125,-1.4010580062077849,-1.1192517837310125,-1.4010580062077849,1.4144277307767452,Occasional / New Shoppers 🌱,New / Promising,512,2916.0,Bronze Tier 🥉
CUST-1108,25,Female,Houston,48494.09,24,4285.0,178.54,412.0,50,0.0438,Fragrance,1,1093,0.66,2,1,0,1.0739691325273255,-0.40084926303878693,1.0739691325273255,-0.40084926303878693,-0.6878048027201902,VIP Cosmetics Enthusiasts ✨,Loyal Customers,534,4285.0,Silver Tier 🥈
CUST-1109,41,Male,Miami,94820.35,22,2333.0,106.05,279.0,59,0.0841,Makeup,1,1091,0.6,1,0,-1,-2.002873301852941,0.28475462862585665,-2.002873301852941,0.28475462862585665,-0.5234359842699298,Occasional / New Shoppers 🌱,New / Promising,521,2333.0,Bronze Tier 🥉
CUST-1110,47,Female,Dallas,65627.03,35,5311.0,151.74,427.0,90,0.0757,Makeup,1,1092,0.96,2,1,0,2.743785516839123,0.6585239499666834,2.743785516839123,0.6585239499666834,-0.42861502812563024,VIP Cosmetics Enthusiasts ✨,Champions,555,5311.0,Platinum Tier 💎
CUST-1111,51,Male,Miami,84125.78,28,4443.0,158.68,427.0,74,0.0714,Bath & Body,1,1090,0.77,2,1,0,1.3207039902377125,0.2859787912965861,1.3207039902377125,0.2859787912965861,-0.055265123164507705,VIP Cosmetics Enthusiasts ✨,Champions,555,4443.0,Gold Tier 🥇
CUST-1112,34,Female,San Francisco,54565.8,29,4043.0,139.41,427.0,60,0.0621,Bath & Body,1,1092,0.8,2,1,0,0.8101693992702392,0.4809766090761476,0.8101693992702392,0.4809766090761476,-1.076447733725713,VIP Cosmetics Enthusiasts ✨,Champions,554,4043.0,Silver Tier 🥈
CUST-1113,40,Female,Los Angeles,42012.48,25,4400.0,176.0,427.0,60,0.068,Bath & Body,1,1093,0.69,2,1,0,1.239336835886572,0.5100218007186341,1.239336835886572,0.5100218007186341,0.5656010194385354,VIP Cosmetics Enthusiasts ✨,Champions,544,4400.0,Silver Tier 🥈
CUST-1114,64,Female,Houston,79936.48,23,3239.0,140.83,318.0,57,0.0543,Bath & Body,358,734,0.94,3,2,-1,-1.0163214313996924,0.2744709122106743,-1.0163214313996924,0.2744709122106743,-1.0904975522347613,Frequent Budget Buyers 🛍️,Lost Customers,132,3239.0,Bronze Tier 🥉
CUST-1115,57,Non-Binary,Miami,47554.01,25,4377.0,175.08,427.0,63,0.074,Skincare,358,736,1.02,3,2,1,0.710596233985915,0.17841670751126193,0.710596233985915,0.17841670751126193,0.769515300238655,Frequent Budget Buyers 🛍️,At Risk,144,4377.0,Silver Tier 🥈
CUST-1116,34,Male,Chicago,74920.06,27,4265.0,157.96,387.0,62,0.0481,Makeup,1,1093,0.74,2,0,0,1.0572180524299295,-0.2917945845721696,1.0572180524299295,-0.2917945845721696,-1.2778133529361,VIP Cosmetics Enthusiasts ✨,Champions,544,4265.0,Silver Tier 🥈
CUST-1117,24,Non-Binary,Chicago,77130.03,24,4638.0,193.25,427.0,52,0.0583,Makeup,1,1091,0.66,2,1,0,1.5734408249397283,-1.399016619854929,1.5734408249397283,-1.399016619854929,0.2515100421662031,VIP Cosmetics Enthusiasts ✨,Loyal Customers,535,4638.0,Gold Tier 🥇
CUST-1118,59,Female,Houston,74168.01,18,3354.0,186.33,427.0,51,0.0528,Haircare,1,1087,0.5,0,0,0,-0.2497397441637622,0.5351995597538167,-0.2497397441637622,0.5351995597538167,0.5405727647728862,Occasional / New Shoppers 🌱,New / Promising,512,3354.0,Bronze Tier 🥉
CUST-1119,60,Male,Dallas,40844.37,16,2890.0,180.62,427.0,42,0.0438,Bath & Body,2,1086,0.44,0,0,-1,-0.9284724714461766,1.4990221198531593,-0.9284724714461766,1.4990221198531593,0.2734659459469419,Occasional / New Shoppers 🌱,New / Promising,311,2890.0,Bronze Tier 🥉
CUST-1120,54,Male,Miami,112958.48,13,1734.0,133.38,316.0,33,0.0538,Makeup,356,734,0.53,3,0,-1,-3.5773572185781832,-0.9551787560003369,-3.5773572185781832,-0.9551787560003369,-0.9034889428900226,Frequent Budget Buyers 🛍️,Lost Customers,211,1734.0,Bronze Tier 🥉
CUST-1121,37,Female,Chicago,52864.3,24,3782.0,157.58,385.0,51,0.0417,Makeup,1,1093,0.66,0,0,0,0.32679176196866805,0.4102951578513656,0.32679176196866805,0.4102951578513656,-1.2527966761163574,Occasional / New Shoppers 🌱,Loyal Customers,533,3782.0,Silver Tier 🥈
CUST-1122,38,Female,Dallas,49504.78,28,3909.0,139.61,282.0,68,0.0589,Bath & Body,2,1092,0.77,2,1,0,0.5938411202078333,0.8002212281817372,0.5938411202078333,0.8002212281817372,-1.0997538129833093,VIP Cosmetics Enthusiasts ✨,Loyal Customers,354,3909.0,Silver Tier 🥈
CUST-1123,55,Female,Seattle,57139.08,15,2380.0,158.67,327.0,36,0.0667,Makeup,2,1084,0.42,0,0,0,-1.8646274429805303,1.132038291208068,-1.8646274429805303,1.132038291208068,0.7843033319010669,Occasional / New Shoppers 🌱,New / Promising,311,2380.0,Bronze Tier 🥉
CUST-1124,26,Non-Binary,New York,52057.68,27,4287.0,158.78,427.0,68,0.0519,Fragrance,2,1092,0.74,2,1,0,1.0920867801477792,-0.14906667060916698,1.0920867801477792,-0.14906667060916698,-1.0097420751461275,VIP Cosmetics Enthusiasts ✨,Loyal Customers,344,4287.0,Silver Tier 🥈
CUST-1125,25,Female,Miami,98712.46,28,3948.0,141.0,315.0,66,0.0732,Bath & Body,2,1091,0.77,2,1,0,0.5940609153232737,-1.1006141511878147,0.5940609153232737,-1.1006141511878147,-0.740242164609576,VIP Cosmetics Enthusiasts ✨,Loyal Customers,354,3948.0,Silver Tier 🥈
CUST-1126,46,Female,Seattle,89909.27,17,2953.0,173.71,427.0,36,0.05,Makeup,2,1092,0.47,0,0,0,-0.9249799644792595,-0.3144825937395655,-0.9249799644792595,-0.3144825937395655,-0.06628910927145915,Occasional / New Shoppers 🌱,New / Promising,312,2953.0,Bronze Tier 🥉
CUST-1127,20,Female,Houston,56578.65,22,4011.0,182.32,427.0,70,0.0568,Fragrance,1,1090,0.61,2,1,0,0.6599851953015679,-0.924310082666509,0.6599851953015679,-0.924310082666509,0.10959017938754348,VIP Cosmetics Enthusiasts ✨,Potential Loyalists,524,4011.0,Silver Tier 🥈
CUST-1128,40,Female,New York,49561.0,28,4428.0,158.14,427.0,66,0.0786,Bath & Body,2,1091,0.77,2,1,0,1.3053520438368305,0.5831660224084106,1.3053520438368305,0.5831660224084106,0.38720486353569944,VIP Cosmetics Enthusiasts ✨,Loyal Customers,355,4428.0,Gold Tier 🥇
CUST-1129,41,Male,Houston,87380.27,20,2832.0,141.6,427.0,49,0.0875,Bath & Body,358,735,0.82,3,2,-1,-1.7410471920835284,-1.1237861975323291,-1.7410471920835284,-1.1237861975323291,0.5517913937650822,Frequent Budget Buyers 🛍️,Lost Customers,121,2832.0,Bronze Tier 🥉
CUST-1130,30,Female,Los Angeles,47528.0,23,3226.0,140.26,427.0,61,0.0652,Haircare,1,1093,0.63,0,0,0,-0.5523585000011189,0.4179858070626788,-0.5523585000011189,0.4179858070626788,-0.4863967664284431,Occasional / New Shoppers 🌱,Lost Customers,532,3226.0,Bronze Tier 🥉
CUST-1131,42,Female,Los Angeles,57530.05,23,3733.0,162.3,427.0,54,0.0761,Makeup,2,1091,0.63,1,3,0,0.21899152520664275,0.419301160200632,0.21899152520664275,0.419301160200632,0.6842908300520972,Occasional / New Shoppers 🌱,Loyal Customers,333,3733.0,Silver Tier 🥈
CUST-1132,50,Female,Chicago,42203.96,36,6704.0,186.22,427.0,92,0.0722,Makeup,1,1092,0.99,2,1,-1,4.570252899871507,0.8346438476005037,4.570252899871507,0.8346438476005037,0.37607004651342985,VIP Cosmetics Enthusiasts ✨,Champions,555,6704.0,Platinum Tier 💎
CUST-1133,36,Female,Dallas,87203.68,27,4434.0,164.22,427.0,60,0.0556,Makeup,1,1091,0.74,2,1,0,1.2852014658030144,-0.6015619442108548,1.2852014658030144,-0.6015619442108548,-0.7901112598335339,VIP Cosmetics Enthusiasts ✨,Champions,545,4434.0,Gold Tier 🥇
CUST-1134,24,Female,Miami,80257.92,16,2097.0,131.06,289.0,37,0.0719,Skincare,356,735,0.65,3,2,3,-2.984108493099937,-1.627161840548531,-2.984108493099937,-1.627161840548531,-0.34576298498171987,Frequent Budget Buyers 🛍️,Lost Customers,211,2097.0,Bronze Tier 🥉
CUST-1135,40,Female,San Francisco,86264.99,20,3253.0,162.65,305.0,48,0.05,Fragrance,2,1084,0.55,0,0,0,-0.5170167180620319,-0.3589010137608141,-0.5170167180620319,-0.3589010137608141,-0.5925964020987574,Occasional / New Shoppers 🌱,New / Promising,322,3253.0,Bronze Tier 🥉
CUST-1136,25,Male,San Francisco,77894.8,22,3352.0,152.36,427.0,55,0.0682,Fragrance,2,1092,0.6,0,0,0,-0.39464120595620433,-0.7701045830555553,-0.39464120595620433,-0.7701045830555553,-0.1704963474818,Occasional / New Shoppers 🌱,New / Promising,322,3352.0,Bronze Tier 🥉
CUST-1137,20,Male,Chicago,74837.12,20,2806.0,140.3,361.0,40,0.06,Skincare,2,1092,0.55,0,0,0,-1.2716449083856787,-0.7579242512041173,-1.2716449083856787,-0.7579242512041173,-0.7869765228005913,Occasional / New Shoppers 🌱,New / Promising,321,2806.0,Bronze Tier 🥉
CUST-1138,60,Male,Chicago,61409.17,23,4478.0,194.7,390.0,56,0.0717,Skincare,2,1089,0.63,2,0,0,1.3787923864251186,0.7392836457305447,1.3787923864251186,0.7392836457305447,1.4443855198320854,VIP Cosmetics Enthusiasts ✨,Loyal Customers,335,4478.0,Gold Tier 🥇
CUST-1139,30,Female,Seattle,58451.69,22,3256.0,148.0,395.0,63,0.05,Skincare,1,1093,0.6,0,0,0,-0.512176756624061,0.05201533275778325,-0.512176756624061,0.05201533275778325,-1.042539404617279,Occasional / New Shoppers 🌱,New / Promising,522,3256.0,Bronze Tier 🥉
CUST-1140,63,Female,New York,62957.88,26,4417.0,169.88,427.0,67,0.0788,Fragrance,1,1091,0.71,2,1,0,1.2662545803559306,1.2194020092369828,1.2662545803559306,1.2194020092369828,0.9709819578295352,VIP Cosmetics Enthusiasts ✨,Champions,545,4417.0,Gold Tier 🥇
CUST-1141,44,Female,Los Angeles,56202.61,16,2903.0,181.44,303.0,34,0.0844,Fragrance,357,736,0.65,3,2,-1,-1.458484065146406,-0.7888708741814245,-1.458484065146406,-0.7888708741814245,1.9080582667902217,Frequent Budget Buyers 🛍️,Lost Customers,111,2903.0,Bronze Tier 🥉
CUST-1142,24,Female,Los Angeles,57345.27,29,4166.0,143.66,427.0,66,0.0931,Makeup,356,738,1.18,3,2,-1,0.4463631201602295,-1.2387947125502707,0.4463631201602295,-1.2387947125502707,0.28966659906338643,Frequent Budget Buyers 🛍️,Need Attention,254,4166.0,Silver Tier 🥈
CUST-1143,59,Female,New York,80573.65,20,2654.0,132.7,402.0,42,0.0675,Haircare,2,1092,0.55,0,0,0,-1.4994848059766044,1.146581807664806,-1.4994848059766044,1.146581807664806,-0.2873201637774045,Occasional / New Shoppers 🌱,New / Promising,321,2654.0,Bronze Tier 🥉
CUST-1144,43,Female,Miami,26617.1,17,3015.0,177.35,427.0,44,0.0676,Fragrance,1,1093,0.47,0,0,0,-0.7881759352895655,1.0177547740041448,-0.7881759352895655,1.0177547740041448,1.2424874871066942,Occasional / New Shoppers 🌱,New / Promising,512,3015.0,Bronze Tier 🥉
CUST-1145,53,Male,Los Angeles,91136.77,24,3351.0,139.62,285.0,65,0.0708,Makeup,1,1091,0.66,1,3,0,-0.3562763243332125,0.49620988261104215,-0.3562763243332125,0.49620988261104215,-0.32762776320323606,Occasional / New Shoppers 🌱,Lost Customers,532,3351.0,Bronze Tier 🥉
CUST-1146,26,Female,Dallas,86505.48,29,4884.0,168.41,427.0,73,0.0672,Makeup,356,738,1.18,2,2,-1,1.4395785627521678,-2.2045185604753645,1.4395785627521678,-2.2045185604753645,-0.5172364313850363,VIP Cosmetics Enthusiasts ✨,Need Attention,255,4884.0,Gold Tier 🥇
CUST-1147,48,Female,Houston,70323.39,21,3702.0,176.29,427.0,52,0.0643,Haircare,1,1093,0.58,1,0,0,0.1997396584122475,0.2124791801124889,0.1997396584122475,0.2124791801124889,0.574073503455685,Occasional / New Shoppers 🌱,Potential Loyalists,523,3702.0,Silver Tier 🥈
CUST-1148,22,Male,Chicago,93433.75,33,6255.0,189.55,427.0,84,0.0773,Bath & Body,2,1092,0.91,2,1,-1,3.847057386763789,-1.8826531540458369,3.847057386763789,-1.8826531540458369,0.3817620760598875,VIP Cosmetics Enthusiasts ✨,Loyal Customers,355,6255.0,Platinum Tier 💎
CUST-1149,50,Female,Miami,49538.97,18,2725.0,151.39,427.0,51,0.0861,Makeup,356,738,0.73,3,2,-1,-1.864659873284992,0.11421933323005304,-1.864659873284992,0.11421933323005304,1.1678448555512457,Frequent Budget Buyers 🛍️,Lost Customers,211,2725.0,Bronze Tier 🥉
CUST-1150,29,Female,Dallas,101424.9,17,2776.0,163.29,427.0,33,0.0853,Skincare,2,1090,0.47,1,3,0,-1.2949184818994068,-1.3443496886006867,-1.2949184818994068,-1.3443496886006867,1.2174913893767136,Occasional / New Shoppers 🌱,New / Promising,311,2776.0,Bronze Tier 🥉
CUST-1151,60,Female,Houston,78635.21,20,3828.0,191.4,427.0,55,0.06,Bath & Body,2,1090,0.55,1,0,0,0.4444756195781889,0.38534855819629665,0.4444756195781889,0.38534855819629665,0.8799921423039335,Occasional / New Shoppers 🌱,Potential Loyalists,323,3828.0,Silver Tier 🥈
CUST-1152,48,Female,San Francisco,81294.86,16,2080.0,130.0,298.0,48,0.0594,Haircare,357,737,0.65,3,2,2,-2.9875137459519148,-0.42598634648018263,-2.9875137459519148,-0.42598634648018263,-0.7906665857096656,Frequent Budget Buyers 🛍️,Lost Customers,111,2080.0,Bronze Tier 🥉
CUST-1153,61,Female,Seattle,82381.61,21,3276.0,156.0,427.0,53,0.0476,Bath & Body,2,1092,0.58,0,0,0,-0.4695548945068466,0.8871914199717359,-0.4695548945068466,0.8871914199717359,-0.7423928993477482,Occasional / New Shoppers 🌱,New / Promising,322,3276.0,Bronze Tier 🥉
CUST-1154,40,Male,Seattle,30988.22,27,3873.0,143.44,427.0,66,0.0556,Bath & Body,356,738,1.1,3,2,1,0.029013344851374266,0.2588742644284479,0.029013344851374266,0.2588742644284479,-1.1702529905688175,Frequent Budget Buyers 🛍️,Need Attention,244,3873.0,Silver Tier 🥈
CUST-1155,51,Female,Seattle,57761.19,24,3781.0,157.54,378.0,61,0.0792,Skincare,1,1092,0.66,1,3,0,0.3030473635291932,0.934113845233167,0.3030473635291932,0.934113845233167,0.7288603289240191,Occasional / New Shoppers 🌱,Loyal Customers,533,3781.0,Silver Tier 🥈
CUST-1156,24,Female,Miami,60847.67,23,3414.0,148.43,427.0,55,0.0587,Fragrance,358,731,0.94,3,2,1,-0.7726860856235706,-1.3704544577933224,-0.7726860856235706,-1.3704544577933224,-0.9264218853756196,Frequent Budget Buyers 🛍️,At Risk,133,3414.0,Bronze Tier 🥉
CUST-1157,50,Male,San Francisco,28382.54,18,3175.0,176.39,427.0,38,0.0806,Haircare,2,1091,0.49,1,0,0,-0.564513213748693,1.315666825318296,-0.564513213748693,1.315666825318296,1.8548353137551539,Occasional / New Shoppers 🌱,New / Promising,312,3175.0,Bronze Tier 🥉
CUST-1158,25,Female,San Francisco,98263.61,17,2923.0,171.94,427.0,46,0.0529,Makeup,1,1093,0.47,0,0,0,-1.0030946055446834,-1.542219863109278,-1.0030946055446834,-1.542219863109278,-0.20299198207635125,Occasional / New Shoppers 🌱,New / Promising,512,2923.0,Bronze Tier 🥉
CUST-1159,41,Female,Los Angeles,104499.13,25,4544.0,181.76,427.0,67,0.066,Skincare,1,1091,0.69,2,1,0,1.4138804034519536,-1.0624179073937159,1.4138804034519536,-1.0624179073937159,0.27134264710455663,VIP Cosmetics Enthusiasts ✨,Champions,545,4544.0,Gold Tier 🥇
CUST-1160,37,Male,Miami,49112.46,23,3351.0,145.7,303.0,63,0.0804,Fragrance,1,1093,0.63,1,0,0,-0.3680712816109998,0.6240250732610984,-0.3680712816109998,0.6240250732610984,0.4725730650677936,Occasional / New Shoppers 🌱,Lost Customers,532,3351.0,Bronze Tier 🥉
CUST-1161,60,Male,Miami,84210.74,35,5874.0,167.83,427.0,96,0.0543,Skincare,2,1092,0.96,2,1,-1,3.476440594510877,0.618638126539945,3.476440594510877,0.618638126539945,-1.0760178596787904,VIP Cosmetics Enthusiasts ✨,Loyal Customers,355,5874.0,Platinum Tier 💎
CUST-1162,19,Female,Miami,83383.17,21,3572.0,170.1,427.0,48,0.05,Skincare,1,1092,0.58,0,0,0,-0.030102339954848744,-1.441442946244276,-0.030102339954848744,-1.441442946244276,-0.6406589131210106,Occasional / New Shoppers 🌱,Potential Loyalists,523,3572.0,Bronze Tier 🥉
CUST-1163,37,Female,Dallas,45362.49,17,3105.0,182.65,427.0,46,0.0529,Bath & Body,357,732,0.7,3,2,1,-1.1299596293914502,-0.8434966838312468,-1.1299596293914502,-0.8434966838312468,0.286425671859513,Frequent Budget Buyers 🛍️,Lost Customers,112,3105.0,Bronze Tier 🥉
CUST-1164,31,Female,Miami,110893.71,30,4716.0,157.2,427.0,62,0.0783,Skincare,1,1090,0.83,2,1,0,1.7143953931366116,-1.3530055327782318,1.7143953931366116,-1.3530055327782318,-0.21522168073603307,VIP Cosmetics Enthusiasts ✨,Champions,555,4716.0,Gold Tier 🥇
CUST-1165,28,Female,Los Angeles,39818.99,24,4013.0,167.21,427.0,56,0.0562,Makeup,1,1091,0.66,2,1,0,0.6630547864434699,0.11587632571479149,0.6630547864434699,0.11587632571479149,-0.28263132370741767,VIP Cosmetics Enthusiasts ✨,Loyal Customers,534,4013.0,Silver Tier 🥈
