Customer_ID,Age,Gender,Annual_Income,City,Transaction_Date,Product_Category,Purchase_Amount,Discount_Rate,Items_Count,Skin_Type,Fashion_Style
CUST-1600,37,Male,86225.27,New York,2023-04-11,Bath & Body,93.47,0.05,4,Oily Clarity,Minimalist Chic
CUST-1500,18,Female,75705.07,Dubai,2024-04-06,Haircare,229.6,0.05,2,Mature Luminosity,Minimalist Chic
CUST-1348,38,Male,58297.74,London,2023-05-10,Skincare,169.6,0.0,1,Mature Luminosity,Streetwear Glam
CUST-1493,32,Female,88667.29,Tokyo,2023-06-13,Fragrance,126.16,0.0,1,Sensitive Glow,Minimalist Chic
CUST-1944,39,Female,62093.6,Milan,2023-01-25,Bath & Body,166.59,0.2,2,Oily Clarity,French Riviera
CUST-1019,31,Female,48707.63,Los Angeles,2023-05-08,Haircare,40.94,0.0,4,Combination Balance,Quiet Luxury
CUST-1323,32,Female,76611.86,Paris,2024-03-22,Haircare,21.23,0.0,4,Combination Balance,Quiet Luxury
CUST-1612,37,Female,42937.53,Milan,2023-12-11,Haircare,71.67,0.0,3,Combination Balance,Streetwear Glam
CUST-1618,36,Female,60908.77,London,2024-05-08,Haircare,99.45,0.0,2,Oily Clarity,Old Money Luxe
CUST-1485,28,Female,79260.41,Tokyo,2024-01-15,Fragrance,128.03,0.1,3,Combination Balance,Quiet Luxury
CUST-1605,32,Female,87488.17,Milan,2024-04-29,Bath & Body,234.43,0.0,3,Dry / Dehydrated,Streetwear Glam
CUST-1562,18,Male,69380.86,Paris,2024-05-24,Fragrance,61.49,0.1,1,Dry / Dehydrated,Quiet Luxury
CUST-2017,18,Female,69183.2,Los Angeles,2024-04-15,Bath & Body,67.68,0.1,1,Sensitive Glow,Quiet Luxury
CUST-1721,18,Female,79584.0,London,2024-01-30,Makeup,119.23,0.0,4,Mature Luminosity,French Riviera
CUST-1280,37,Female,45173.5,Milan,2023-08-15,Skincare,118.0,0.0,4,Dry / Dehydrated,French Riviera
CUST-1902,23,Female,20000.0,Paris,2023-04-30,Fragrance,134.24,0.2,1,Combination Balance,Minimalist Chic
CUST-1184,34,Female,59859.61,New York,2023-08-30,Bath & Body,211.3,0.0,2,Oily Clarity,Minimalist Chic
CUST-1411,31,Female,98033.74,London,2023-03-20,Fragrance,190.53,0.15,4,Combination Balance,Quiet Luxury
CUST-2027,44,Male,100271.56,New York,2024-03-24,Makeup,113.47,0.0,4,Combination Balance,Streetwear Glam
CUST-1604,39,Female,105693.81,Milan,2023-10-04,Bath & Body,113.85,0.0,4,Dry / Dehydrated,Streetwear Glam
CUST-1154,32,Female,80894.05,London,2024-01-26,Makeup,119.09,0.2,3,Oily Clarity,Quiet Luxury
CUST-1749,21,Male,30534.23,Paris,2024-01-03,Haircare,182.76,0.0,2,Dry / Dehydrated,French Riviera
CUST-2098,33,Non-Binary,99901.19,Paris,2024-04-07,Haircare,82.16,0.05,2,Combination Balance,French Riviera
CUST-2197,34,Female,51859.48,Tokyo,2024-01-05,Bath & Body,152.08,0.05,2,Dry / Dehydrated,Minimalist Chic
CUST-1965,44,Female,73173.28,Paris,2023-06-09,Fragrance,66.65,0.0,1,Mature Luminosity,French Riviera
CUST-1453,37,Female,101812.68,Milan,2024-05-02,Skincare,101.75,0.15,3,Oily Clarity,French Riviera
CUST-1836,23,Female,126405.18,Paris,2023-06-21,Makeup,64.84,0.15,2,Dry / Dehydrated,Old Money Luxe
CUST-1623,35,Female,95393.43,Tokyo,2023-08-21,Skincare,163.02,0.15,1,Dry / Dehydrated,Minimalist Chic
CUST-2100,26,Female,43967.03,London,2023-12-26,Haircare,150.28,0.2,2,Oily Clarity,French Riviera
CUST-2106,43,Female,55015.15,Tokyo,2024-06-24,Fragrance,134.73,0.1,2,Sensitive Glow,Streetwear Glam
CUST-1202,18,Female,45097.57,Los Angeles,2024-02-25,Haircare,118.01,0.0,2,Mature Luminosity,Streetwear Glam
CUST-1572,18,Female,76960.73,Paris,2023-10-08,Bath & Body,210.57,0.15,3,Sensitive Glow,Streetwear Glam
CUST-1910,38,Male,71538.6,London,2023-09-18,Bath & Body,58.79,0.0,1,Dry / Dehydrated,French Riviera
CUST-2115,23,Male,59478.87,Milan,2023-10-29,Bath & Body,136.94,0.0,1,Dry / Dehydrated,Streetwear Glam
CUST-1565,40,Female,62133.96,London,2023-08-22,Skincare,64.49,0.1,4,Oily Clarity,Old Money Luxe
CUST-1434,18,Male,47342.3,Milan,2023-05-12,Fragrance,97.29,0.15,1,Dry / Dehydrated,Old Money Luxe
CUST-1683,23,Female,105268.49,London,2024-04-13,Makeup,150.95,0.0,2,Mature Luminosity,Minimalist Chic
CUST-1140,28,Female,64704.35,Los Angeles,2024-06-09,Fragrance,47.77,0.15,1,Sensitive Glow,Quiet Luxury
CUST-1442,18,Female,69506.49,Los Angeles,2024-06-19,Makeup,104.16,0.1,4,Combination Balance,Minimalist Chic
CUST-1005,25,Female,95696.25,New York,2023-04-19,Makeup,119.65,0.0,2,Sensitive Glow,Quiet Luxury
CUST-1513,45,Female,77039.08,Los Angeles,2023-07-02,Makeup,185.33,0.0,2,Dry / Dehydrated,Old Money Luxe
CUST-1269,25,Female,42215.68,Paris,2024-02-05,Bath & Body,158.65,0.0,1,Sensitive Glow,Quiet Luxury
CUST-1663,40,Female,41807.1,Paris,2023-03-19,Makeup,119.21,0.05,3,Combination Balance,Old Money Luxe
CUST-1259,35,Female,40582.71,Milan,2024-03-01,Haircare,155.9,0.05,2,Mature Luminosity,Old Money Luxe
CUST-1130,48,Male,60414.69,Tokyo,2023-02-18,Haircare,54.95,0.0,4,Combination Balance,Quiet Luxury
CUST-1223,33,Female,83299.29,Tokyo,2023-11-09,Fragrance,95.66,0.15,3,Sensitive Glow,Quiet Luxury
CUST-1088,33,Female,68144.29,Milan,2024-02-12,Fragrance,70.03,0.15,1,Combination Balance,Streetwear Glam
CUST-1063,22,Female,52688.6,Paris,2024-02-04,Haircare,137.75,0.0,4,Oily Clarity,Streetwear Glam
CUST-1221,29,Male,112317.21,Tokyo,2023-08-16,Haircare,106.44,0.0,1,Dry / Dehydrated,Old Money Luxe
CUST-1659,33,Female,46724.34,Dubai,2023-07-22,Makeup,31.86,0.15,2,Dry / Dehydrated,Minimalist Chic
CUST-1563,21,Non-Binary,92560.16,Dubai,2023-05-22,Fragrance,124.84,0.0,4,Mature Luminosity,French Riviera
CUST-1780,20,Female,89176.39,Dubai,2024-03-20,Fragrance,53.34,0.2,4,Combination Balance,Streetwear Glam
CUST-2035,56,Female,64331.07,Dubai,2023-10-16,Haircare,92.91,0.0,3,Dry / Dehydrated,Old Money Luxe
CUST-2129,29,Female,78807.89,Milan,2024-05-31,Makeup,138.97,0.0,2,Oily Clarity,Streetwear Glam
CUST-1467,50,Male,85914.0,Tokyo,2024-03-10,Bath & Body,165.2,0.0,4,Oily Clarity,Streetwear Glam
CUST-1851,24,Female,76844.25,Milan,2023-08-31,Skincare,189.86,0.0,4,Combination Balance,Streetwear Glam
CUST-1640,32,Male,58850.9,Milan,2023-03-09,Bath & Body,80.04,0.0,3,Combination Balance,Minimalist Chic
CUST-1971,18,Male,77374.84,Paris,2023-01-26,Skincare,101.98,0.0,2,Dry / Dehydrated,Old Money Luxe
CUST-1884,37,Female,52806.05,Paris,2023-04-07,Bath & Body,125.74,0.0,4,Sensitive Glow,Quiet Luxury
CUST-1122,26,Female,105191.64,Dubai,2023-11-03,Fragrance,15.0,0.0,1,Mature Luminosity,French Riviera
CUST-1250,21,Female,106765.78,Tokyo,2023-08-26,Bath & Body,84.63,0.0,4,Oily Clarity,Old Money Luxe
CUST-1589,36,Female,53841.08,Dubai,2023-10-10,Bath & Body,87.82,0.15,3,Combination Balance,Old Money Luxe
CUST-2183,42,Female,61337.32,Dubai,2023-09-17,Makeup,94.21,0.15,4,Sensitive Glow,Streetwear Glam
CUST-1459,35,Male,61438.3,Los Angeles,2023-09-17,Skincare,67.11,0.1,2,Combination Balance,Quiet Luxury
CUST-1752,31,Non-Binary,84747.17,Paris,2024-01-17,Bath & Body,81.38,0.0,4,Mature Luminosity,Minimalist Chic
CUST-1878,36,Female,69114.61,Los Angeles,2023-12-30,Fragrance,134.3,0.2,2,Mature Luminosity,Quiet Luxury
CUST-2140,27,Female,72720.77,Paris,2023-10-04,Fragrance,15.0,0.1,4,Combination Balance,Old Money Luxe
CUST-1369,34,Female,63522.72,New York,2023-11-10,Bath & Body,162.85,0.1,2,Combination Balance,French Riviera
CUST-1012,30,Female,123596.92,London,2023-10-16,Makeup,38.85,0.1,4,Mature Luminosity,Streetwear Glam
CUST-1142,20,Female,104691.98,London,2023-05-04,Skincare,96.77,0.0,1,Dry / Dehydrated,Quiet Luxury
CUST-1440,34,Non-Binary,96696.17,Tokyo,2023-07-10,Haircare,101.1,0.0,3,Oily Clarity,French Riviera
CUST-1322,26,Female,111099.92,New York,2023-07-26,Bath & Body,137.13,0.0,1,Combination Balance,Quiet Luxury
CUST-1173,34,Female,81817.44,Paris,2023-12-20,Makeup,152.52,0.05,3,Sensitive Glow,Quiet Luxury
CUST-1101,43,Female,71990.47,Milan,2024-05-21,Skincare,15.0,0.2,2,Combination Balance,Streetwear Glam
CUST-1868,40,Female,69453.48,Tokyo,2024-03-01,Fragrance,141.08,0.15,3,Oily Clarity,Streetwear Glam
CUST-1559,42,Female,126421.31,London,2024-02-02,Fragrance,148.47,0.05,4,Dry / Dehydrated,French Riviera
CUST-1880,54,Female,32494.88,Paris,2023-11-30,Bath & Body,146.42,0.1,1,Mature Luminosity,Streetwear Glam
CUST-2079,36,Female,97478.39,Milan,2023-01-16,Bath & Body,165.12,0.0,3,Dry / Dehydrated,Minimalist Chic
CUST-1809,34,Female,76751.3,Dubai,2023-07-20,Skincare,178.09,0.0,4,Dry / Dehydrated,Minimalist Chic
CUST-1617,41,Male,87527.35,London,2024-02-28,Makeup,129.48,0.05,3,Combination Balance,French Riviera
CUST-1671,42,Female,111851.4,Paris,2024-02-10,Skincare,102.4,0.05,2,Oily Clarity,Streetwear Glam
CUST-1359,44,Female,118739.53,London,2024-02-10,Haircare,69.28,0.05,4,Mature Luminosity,Minimalist Chic
CUST-2024,39,Male,69809.22,Dubai,2023-03-28,Bath & Body,32.5,0.2,4,Dry / Dehydrated,Streetwear Glam
CUST-1086,33,Female,63261.2,Tokyo,2023-04-03,Skincare,110.24,0.0,1,Oily Clarity,Old Money Luxe
CUST-1641,35,Female,60934.66,Dubai,2023-02-18,Haircare,233.91,0.0,4,Mature Luminosity,Streetwear Glam
CUST-1855,28,Female,56196.09,New York,2024-01-17,Skincare,135.96,0.05,3,Oily Clarity,Old Money Luxe
CUST-1665,45,Female,60480.56,London,2023-07-02,Fragrance,162.69,0.1,1,Oily Clarity,French Riviera
CUST-1180,51,Male,73483.48,Tokyo,2024-03-31,Skincare,84.58,0.0,4,Sensitive Glow,Streetwear Glam
CUST-1820,18,Female,96037.32,Dubai,2023-04-13,Skincare,61.73,0.0,2,Oily Clarity,French Riviera
CUST-1695,38,Non-Binary,85491.64,London,2024-02-24,Bath & Body,101.15,0.05,1,Sensitive Glow,Old Money Luxe
CUST-2045,37,Female,69721.74,Milan,2023-11-28,Skincare,70.64,0.1,1,Mature Luminosity,Quiet Luxury
CUST-1397,37,Female,70792.29,Los Angeles,2023-09-23,Bath & Body,181.32,0.0,3,Combination Balance,Minimalist Chic
CUST-1483,43,Female,67468.62,Paris,2024-05-28,Makeup,104.13,0.05,1,Combination Balance,Minimalist Chic
CUST-1355,37,Female,97938.63,Dubai,2023-12-23,Makeup,15.0,0.0,3,Dry / Dehydrated,Minimalist Chic
CUST-2011,47,Female,26015.24,Tokyo,2023-10-21,Fragrance,156.63,0.1,1,Mature Luminosity,Streetwear Glam
CUST-2156,25,Male,119382.77,Milan,2023-01-30,Fragrance,60.32,0.0,2,Combination Balance,French Riviera
CUST-1309,41,Female,88201.71,Tokyo,2023-02-10,Skincare,144.43,0.15,3,Oily Clarity,Streetwear Glam
CUST-1620,39,Female,31286.7,Los Angeles,2023-10-17,Bath & Body,185.22,0.1,1,Mature Luminosity,Old Money Luxe
CUST-1720,18,Female,47357.38,Dubai,2023-05-28,Skincare,109.25,0.15,1,Combination Balance,Streetwear Glam
CUST-1925,18,Female,83362.48,Paris,2023-11-21,Skincare,141.82,0.0,4,Combination Balance,French Riviera
CUST-1157,45,Female,81796.83,Milan,2024-01-23,Skincare,177.91,0.05,3,Mature Luminosity,Quiet Luxury
CUST-2038,32,Female,85454.68,Tokyo,2023-09-02,Haircare,31.64,0.0,1,Mature Luminosity,Quiet Luxury
CUST-1084,18,Female,72664.15,Tokyo,2023-07-20,Fragrance,131.45,0.15,4,Sensitive Glow,French Riviera
CUST-1974,18,Non-Binary,37843.07,Dubai,2023-12-31,Makeup,146.45,0.0,1,Dry / Dehydrated,Streetwear Glam
CUST-1211,18,Male,69521.1,Los Angeles,2023-04-19,Bath & Body,181.39,0.0,4,Dry / Dehydrated,Quiet Luxury
CUST-1353,30,Female,63197.74,Paris,2024-04-27,Makeup,21.04,0.05,4,Oily Clarity,Streetwear Glam
CUST-2073,39,Female,61952.45,Dubai,2023-04-14,Fragrance,148.24,0.1,3,Sensitive Glow,French Riviera
CUST-1763,30,Female,111001.84,New York,2023-06-13,Haircare,85.31,0.15,1,Oily Clarity,French Riviera
CUST-1107,36,Male,81449.05,Los Angeles,2023-05-20,Bath & Body,69.02,0.05,2,Dry / Dehydrated,French Riviera
CUST-1193,35,Female,115725.24,Dubai,2024-06-07,Haircare,128.07,0.0,2,Combination Balance,French Riviera
CUST-1307,28,Non-Binary,75469.51,New York,2023-08-16,Skincare,152.69,0.0,4,Mature Luminosity,Minimalist Chic
CUST-1716,38,Female,56868.28,New York,2024-04-09,Haircare,132.02,0.0,2,Sensitive Glow,Quiet Luxury
CUST-1173,18,Male,73627.65,New York,2023-12-31,Fragrance,134.28,0.1,3,Oily Clarity,French Riviera
CUST-1261,21,Female,55139.35,Milan,2024-05-08,Fragrance,64.89,0.0,3,Dry / Dehydrated,Streetwear Glam
CUST-2041,23,Female,97136.47,New York,2023-11-16,Skincare,159.46,0.15,2,Combination Balance,French Riviera
CUST-1369,43,Female,61711.08,London,2023-06-12,Bath & Body,75.28,0.2,3,Oily Clarity,Minimalist Chic
CUST-1463,25,Non-Binary,98828.13,London,2023-03-06,Makeup,145.65,0.0,3,Dry / Dehydrated,French Riviera
CUST-1207,25,Female,79732.2,Dubai,2023-07-13,Fragrance,143.34,0.15,3,Mature Luminosity,Old Money Luxe
CUST-1689,36,Female,113490.17,Los Angeles,2024-02-18,Fragrance,85.19,0.0,4,Sensitive Glow,Quiet Luxury
CUST-1771,36,Female,28604.06,London,2023-03-24,Makeup,174.84,0.05,1,Sensitive Glow,Quiet Luxury
CUST-1339,50,Female,63418.28,Milan,2024-01-15,Haircare,109.03,0.05,2,Dry / Dehydrated,Streetwear Glam
CUST-1746,18,Female,55931.88,Milan,2023-01-27,Makeup,81.54,0.1,2,Oily Clarity,Quiet Luxury
CUST-1583,22,Female,103757.4,Los Angeles,2024-03-12,Haircare,133.99,0.05,2,Sensitive Glow,Quiet Luxury
CUST-1489,27,Female,40428.33,New York,2024-03-21,Haircare,84.91,0.1,4,Sensitive Glow,French Riviera
CUST-2168,37,Female,80480.79,Tokyo,2023-01-14,Haircare,184.46,0.05,2,Combination Balance,Streetwear Glam
CUST-2029,24,Female,49147.47,Dubai,2024-04-15,Haircare,146.19,0.0,3,Sensitive Glow,Minimalist Chic
CUST-1283,18,Female,46923.49,Los Angeles,2023-12-20,Bath & Body,103.79,0.15,4,Dry / Dehydrated,Streetwear Glam
CUST-1760,25,Female,36540.75,Dubai,2023-12-09,Skincare,155.34,0.05,1,Mature Luminosity,Old Money Luxe
CUST-1583,41,Female,23164.48,Paris,2023-06-06,Makeup,98.55,0.15,4,Combination Balance,Streetwear Glam
CUST-2051,30,Male,78739.94,London,2023-05-21,Haircare,173.48,0.05,2,Dry / Dehydrated,Minimalist Chic
CUST-1923,33,Female,90082.15,New York,2024-04-15,Skincare,111.52,0.05,1,Oily Clarity,Old Money Luxe
CUST-1811,47,Female,41797.59,Dubai,2024-06-19,Bath & Body,146.11,0.05,1,Sensitive Glow,Streetwear Glam
CUST-1167,23,Male,77216.44,New York,2023-10-20,Makeup,129.87,0.0,1,Dry / Dehydrated,French Riviera
CUST-1202,36,Female,71875.61,Los Angeles,2023-08-15,Bath & Body,15.0,0.0,2,Sensitive Glow,Minimalist Chic
CUST-1078,32,Female,105878.05,New York,2023-11-25,Haircare,104.0,0.15,4,Sensitive Glow,Streetwear Glam
CUST-1918,40,Male,107671.85,Dubai,2023-09-20,Skincare,152.41,0.0,1,Dry / Dehydrated,Old Money Luxe
CUST-1524,39,Female,78457.47,London,2023-12-22,Makeup,103.0,0.0,1,Mature Luminosity,Quiet Luxury
CUST-2080,33,Female,67231.14,Tokyo,2023-02-22,Skincare,145.72,0.05,3,Combination Balance,Minimalist Chic
CUST-1616,37,Female,82293.26,Paris,2024-02-02,Skincare,110.84,0.1,1,Sensitive Glow,Streetwear Glam
CUST-1936,18,Female,70224.31,Paris,2024-02-13,Skincare,240.63,0.0,3,Oily Clarity,Quiet Luxury
CUST-2097,39,Non-Binary,125447.7,Paris,2024-04-09,Fragrance,130.82,0.0,4,Mature Luminosity,Minimalist Chic
CUST-1294,29,Female,79805.87,New York,2023-01-12,Haircare,169.04,0.05,4,Dry / Dehydrated,Quiet Luxury
CUST-1722,24,Female,99716.73,London,2023-11-03,Fragrance,52.43,0.2,3,Oily Clarity,Minimalist Chic
CUST-1175,33,Female,81098.83,Dubai,2023-07-14,Bath & Body,108.84,0.0,4,Dry / Dehydrated,Quiet Luxury
CUST-2114,46,Female,78753.37,Dubai,2024-04-15,Fragrance,151.79,0.0,4,Mature Luminosity,Old Money Luxe
CUST-1799,33,Female,75635.67,Los Angeles,2023-05-23,Haircare,129.39,0.05,3,Dry / Dehydrated,Streetwear Glam
CUST-1764,18,Female,58229.1,New York,2023-12-28,Skincare,151.48,0.1,3,Combination Balance,Old Money Luxe
CUST-1706,27,Male,96618.62,London,2024-05-05,Skincare,165.17,0.0,3,Mature Luminosity,French Riviera
CUST-1273,32,Male,71214.67,Paris,2023-06-08,Bath & Body,140.82,0.1,1,Mature Luminosity,French Riviera
CUST-1358,21,Female,71104.46,Los Angeles,2023-05-02,Haircare,121.89,0.0,1,Oily Clarity,Minimalist Chic
CUST-1276,37,Female,70249.02,Paris,2023-10-29,Haircare,102.13,0.1,2,Dry / Dehydrated,French Riviera
CUST-1412,18,Female,68333.69,Paris,2023-09-09,Makeup,98.54,0.2,4,Dry / Dehydrated,French Riviera
CUST-1635,37,Non-Binary,35046.89,Dubai,2023-11-07,Haircare,143.11,0.0,3,Mature Luminosity,Streetwear Glam
CUST-1518,37,Female,93984.7,Paris,2024-03-25,Makeup,188.06,0.0,4,Combination Balance,French Riviera
CUST-1097,22,Non-Binary,101249.61,Los Angeles,2024-05-09,Bath & Body,104.11,0.1,4,Combination Balance,Old Money Luxe
CUST-1753,46,Female,69485.69,Tokyo,2024-05-26,Haircare,135.3,0.1,4,Oily Clarity,Streetwear Glam
CUST-1694,42,Female,62751.25,London,2023-06-04,Haircare,143.43,0.05,4,Oily Clarity,French Riviera
CUST-2063,52,Female,68824.36,New York,2024-06-29,Skincare,102.08,0.0,3,Oily Clarity,Old Money Luxe
CUST-1881,25,Non-Binary,41397.14,Dubai,2023-12-25,Makeup,39.84,0.1,3,Mature Luminosity,French Riviera
CUST-1657,43,Female,60193.34,Paris,2023-04-24,Skincare,140.32,0.0,4,Combination Balance,French Riviera
CUST-1627,18,Male,54900.69,Tokyo,2023-12-20,Fragrance,157.3,0.2,2,Oily Clarity,Minimalist Chic
CUST-1909,28,Female,38461.1,New York,2023-10-09,Haircare,144.59,0.0,4,Dry / Dehydrated,French Riviera
CUST-1890,49,Male,69551.2,New York,2024-02-09,Skincare,64.47,0.15,2,Dry / Dehydrated,Streetwear Glam
CUST-1744,18,Male,80341.15,Dubai,2024-05-08,Makeup,77.0,0.05,2,Dry / Dehydrated,Minimalist Chic
CUST-1897,21,Female,20000.0,Paris,2023-07-08,Makeup,129.95,0.1,4,Dry / Dehydrated,Minimalist Chic
CUST-1750,25,Female,105334.53,New York,2023-09-05,Haircare,123.16,0.0,1,Mature Luminosity,Old Money Luxe
CUST-1314,45,Female,70820.1,Milan,2024-05-23,Haircare,153.31,0.05,1,Combination Balance,French Riviera
CUST-1909,25,Female,75853.81,Los Angeles,2023-12-08,Skincare,65.64,0.0,3,Mature Luminosity,Minimalist Chic
CUST-2084,21,Female,105434.34,New York,2023-11-02,Haircare,161.03,0.1,3,Combination Balance,French Riviera
CUST-1511,26,Male,93355.46,Paris,2024-06-11,Skincare,89.17,0.0,3,Sensitive Glow,Streetwear Glam
CUST-2060,28,Male,111493.3,Tokyo,2023-07-21,Fragrance,33.99,0.05,3,Dry / Dehydrated,French Riviera
CUST-1533,33,Female,31269.5,Milan,2024-03-11,Haircare,158.76,0.0,1,Sensitive Glow,Quiet Luxury
CUST-1584,18,Female,79300.39,Milan,2023-03-22,Haircare,67.03,0.1,3,Sensitive Glow,Old Money Luxe
CUST-1277,37,Male,97191.39,Los Angeles,2024-01-13,Skincare,103.97,0.15,3,Oily Clarity,Minimalist Chic
CUST-1911,49,Female,64434.16,Paris,2023-03-14,Bath & Body,153.83,0.1,1,Combination Balance,Old Money Luxe
CUST-2126,36,Female,94473.41,Dubai,2024-04-18,Bath & Body,142.89,0.15,1,Combination Balance,Minimalist Chic
CUST-1356,48,Female,92388.44,Los Angeles,2023-02-12,Bath & Body,162.46,0.0,3,Mature Luminosity,Minimalist Chic
CUST-1248,31,Male,86369.88,London,2023-06-17,Makeup,158.71,0.1,1,Sensitive Glow,Streetwear Glam
CUST-1053,21,Female,120480.58,New York,2023-08-28,Fragrance,122.0,0.15,1,Mature Luminosity,French Riviera
CUST-1957,18,Male,102428.82,Los Angeles,2023-01-22,Fragrance,96.06,0.0,4,Sensitive Glow,Quiet Luxury
CUST-1176,23,Female,58765.21,Paris,2023-06-28,Bath & Body,158.6,0.05,3,Oily Clarity,Streetwear Glam
CUST-2076,28,Female,78584.71,Tokyo,2023-05-20,Haircare,31.19,0.0,3,Mature Luminosity,Old Money Luxe
CUST-1256,36,Female,105443.71,New York,2023-02-28,Skincare,76.58,0.0,2,Oily Clarity,Streetwear Glam
CUST-2059,29,Female,59644.08,New York,2024-03-27,Makeup,94.48,0.0,3,Mature Luminosity,Quiet Luxury
CUST-1372,34,Non-Binary,92523.14,Los Angeles,2024-02-07,Makeup,162.76,0.0,3,Oily Clarity,Quiet Luxury
CUST-1113,36,Male,70797.66,Los Angeles,2023-11-21,Skincare,140.25,0.0,2,Mature Luminosity,Minimalist Chic
CUST-1622,31,Non-Binary,41557.26,London,2023-07-23,Makeup,131.97,0.05,1,Combination Balance,Minimalist Chic
CUST-1708,35,Female,136347.58,Dubai,2023-01-22,Bath & Body,157.14,0.05,2,Dry / Dehydrated,French Riviera
CUST-1402,45,Female,45352.22,Milan,2023-05-28,Fragrance,137.24,0.15,4,Combination Balance,Minimalist Chic
CUST-1620,46,Female,106193.92,Dubai,2024-03-18,Fragrance,179.5,0.05,1,Dry / Dehydrated,Quiet Luxury
CUST-1345,42,Female,100441.54,Dubai,2023-09-23,Fragrance,133.57,0.15,2,Sensitive Glow,Minimalist Chic
CUST-1691,18,Female,110758.66,Los Angeles,2023-05-17,Fragrance,127.1,0.0,3,Dry / Dehydrated,Old Money Luxe
CUST-1166,26,Female,72255.76,Paris,2023-09-19,Fragrance,144.87,0.1,2,Combination Balance,Minimalist Chic
CUST-2171,23,Non-Binary,71476.8,Tokyo,2024-01-14,Fragrance,135.83,0.0,3,Dry / Dehydrated,Streetwear Glam
CUST-2117,33,Female,75395.19,New York,2023-02-10,Bath & Body,115.66,0.05,1,Oily Clarity,Minimalist Chic
CUST-1831,26,Female,81587.18,New York,2024-01-01,Haircare,134.71,0.1,3,Dry / Dehydrated,Old Money Luxe
CUST-1323,29,Female,117625.35,Tokyo,2024-06-11,Haircare,104.96,0.05,3,Oily Clarity,Streetwear Glam
CUST-1417,36,Female,86800.06,New York,2024-05-08,Fragrance,123.8,0.0,2,Sensitive Glow,French Riviera
CUST-1653,39,Female,78845.8,Milan,2023-07-06,Bath & Body,158.32,0.05,1,Oily Clarity,Minimalist Chic
CUST-1758,18,Female,92322.97,Dubai,2023-12-01,Fragrance,89.71,0.0,4,Dry / Dehydrated,French Riviera
CUST-1495,49,Female,61261.07,Tokyo,2023-07-24,Skincare,162.98,0.0,1,Combination Balance,Streetwear Glam
CUST-1507,25,Female,75102.33,London,2023-01-03,Skincare,159.66,0.0,3,Dry / Dehydrated,French Riviera
CUST-1786,31,Female,43587.33,Los Angeles,2023-01-21,Fragrance,160.66,0.0,4,Oily Clarity,Minimalist Chic
CUST-1327,40,Female,88661.59,Los Angeles,2024-03-19,Bath & Body,187.97,0.0,4,Mature Luminosity,French Riviera
CUST-1388,29,Female,34426.81,Los Angeles,2023-02-21,Makeup,137.67,0.1,2,Oily Clarity,Quiet Luxury
CUST-1956,27,Male,89235.36,Tokyo,2023-12-28,Bath & Body,148.07,0.05,1,Oily Clarity,Old Money Luxe
CUST-1184,38,Female,56536.61,Tokyo,2023-04-19,Fragrance,65.4,0.15,2,Oily Clarity,Minimalist Chic
CUST-1440,35,Female,67161.76,Dubai,2024-02-18,Bath & Body,166.09,0.15,3,Dry / Dehydrated,Old Money Luxe
CUST-1576,36,Female,47424.41,Tokyo,2024-01-07,Fragrance,137.95,0.05,1,Oily Clarity,French Riviera
CUST-2099,33,Female,118615.98,Paris,2023-04-25,Skincare,105.95,0.0,4,Oily Clarity,Minimalist Chic
CUST-1541,36,Female,135667.91,Milan,2023-05-07,Bath & Body,141.65,0.0,3,Oily Clarity,French Riviera
CUST-1092,42,Female,127211.07,Tokyo,2023-06-24,Skincare,40.7,0.05,2,Mature Luminosity,Quiet Luxury
CUST-1398,18,Male,59552.69,New York,2023-04-03,Fragrance,66.91,0.05,1,Combination Balance,Old Money Luxe
CUST-1791,34,Female,52077.88,Dubai,2023-01-17,Haircare,103.21,0.0,2,Mature Luminosity,French Riviera
CUST-1243,24,Female,96461.28,London,2023-04-13,Skincare,108.27,0.0,1,Oily Clarity,French Riviera
CUST-1694,31,Female,55875.2,Dubai,2023-05-24,Bath & Body,221.43,0.05,4,Sensitive Glow,Minimalist Chic
CUST-2042,41,Female,82015.91,Tokyo,2023-12-02,Fragrance,207.93,0.1,1,Dry / Dehydrated,Old Money Luxe
