Customer_ID,Age,Gender,City,Annual_Income,Purchase_Frequency,Total_Spending,Average_Order_Value,Max_Single_Spend,Total_Items_Count,Discount_Usage_Rate,Preferred_Category,Days_Since_Last_Purchase,Customer_Lifetime_Days,Monthly_Purchase_Rate
CUST-1946,63,Female,Miami,25936.61,23,3805.0,165.43,341.0,48,0.0304,Fragrance,1,1092,0.63
CUST-1947,50,Male,Los Angeles,51048.6,31,5694.0,183.68,427.0,80,0.0597,Makeup,1,1093,0.85
CUST-1948,46,Female,Chicago,78725.11,24,4219.0,175.79,417.0,65,0.0458,Haircare,2,1092,0.66
CUST-1949,42,Non-Binary,Chicago,79877.35,25,3611.0,144.44,427.0,58,0.058,Fragrance,1,1091,0.69
CUST-1950,61,Female,Miami,74949.3,16,2414.0,150.88,427.0,39,0.0719,Bath & Body,356,738,0.65
CUST-1951,34,Female,Houston,56114.3,25,3805.0,152.2,340.0,67,0.062,Fragrance,1,1091,0.69
CUST-1952,56,Female,Dallas,55698.14,12,2076.0,173.0,427.0,37,0.0792,Fragrance,357,737,0.49
CUST-1953,27,Female,Miami,80243.55,27,3878.0,143.63,427.0,65,0.0556,Skincare,2,1092,0.74
CUST-1954,45,Male,Miami,61679.31,28,3515.0,125.54,385.0,64,0.0714,Bath & Body,2,1092,0.77
CUST-1955,46,Female,Miami,37901.08,28,3830.0,136.79,427.0,66,0.0518,Makeup,2,1092,0.77
CUST-1956,63,Female,Dallas,77003.01,27,3909.0,144.78,322.0,71,0.0648,Haircare,2,1091,0.74
CUST-1957,26,Female,Houston,90375.89,27,3348.0,124.0,345.0,76,0.0704,Haircare,356,738,1.1
CUST-1958,21,Non-Binary,San Francisco,121126.91,28,5239.0,187.11,427.0,77,0.0446,Skincare,1,1091,0.77
CUST-1959,34,Male,San Francisco,58272.23,24,4672.0,194.67,427.0,66,0.0625,Makeup,1,1092,0.66
CUST-1960,34,Male,San Francisco,65897.4,21,3176.0,151.24,427.0,50,0.0667,Haircare,1,1092,0.58
CUST-1961,18,Female,San Francisco,76120.35,24,3611.0,150.46,427.0,70,0.0562,Fragrance,1,1092,0.66
CUST-1962,28,Male,New York,74627.25,25,3812.0,152.48,387.0,71,0.066,Bath & Body,2,1091,0.69
CUST-1963,54,Female,San Francisco,66401.45,16,2910.0,181.88,427.0,39,0.0781,Makeup,1,1092,0.44
CUST-1964,47,Female,Chicago,75696.75,31,4951.0,159.71,427.0,75,0.0613,Skincare,1,1093,0.85
CUST-1965,54,Female,Miami,68886.5,17,2606.0,153.29,297.0,48,0.0441,Bath & Body,1,1085,0.47
CUST-1966,20,Female,Seattle,61739.86,19,2264.0,119.16,341.0,50,0.0684,Fragrance,358,734,0.78
CUST-1967,40,Female,Seattle,56283.21,20,3202.0,160.1,427.0,48,0.0525,Bath & Body,2,1092,0.55
CUST-1968,43,Female,New York,43705.54,24,3537.0,147.38,351.0,59,0.0812,Fragrance,2,1092,0.66
CUST-1969,37,Female,Chicago,79032.36,26,4383.0,168.58,412.0,62,0.0577,Skincare,1,1091,0.71
CUST-1970,34,Male,Chicago,104986.07,17,2429.0,142.88,306.0,37,0.0588,Fragrance,356,736,0.69
CUST-1971,58,Female,New York,97689.57,19,2609.0,137.32,392.0,57,0.0947,Makeup,2,1092,0.52
CUST-1972,31,Female,New York,65092.35,31,5443.0,175.58,427.0,90,0.0774,Haircare,1,1093,0.85
CUST-1973,36,Female,Los Angeles,59027.31,24,4206.0,175.25,387.0,63,0.0625,Skincare,2,1091,0.66
CUST-1974,49,Male,New York,97536.66,25,4324.0,172.96,427.0,63,0.066,Fragrance,1,1091,0.69
CUST-1975,18,Male,Houston,75978.8,22,3593.0,163.32,427.0,56,0.075,Fragrance,356,738,0.89
CUST-1976,61,Male,New York,51200.96,27,3949.0,146.26,427.0,75,0.087,Fragrance,2,1089,0.74
CUST-1977,43,Female,New York,78616.74,20,3069.0,153.45,338.0,56,0.0625,Skincare,1,1093,0.55
CUST-1978,33,Male,Los Angeles,58065.42,20,3487.0,174.35,427.0,53,0.0575,Makeup,362,731,0.82
CUST-1979,32,Female,Los Angeles,70981.7,17,3267.0,192.18,427.0,48,0.0529,Fragrance,1,1093,0.47
CUST-1980,21,Female,San Francisco,57730.92,22,2510.0,114.09,297.0,49,0.0591,Haircare,2,1092,0.6
CUST-1981,28,Female,Los Angeles,68251.13,30,4541.0,151.37,427.0,83,0.065,Bath & Body,1,1091,0.82
CUST-1982,49,Female,Houston,38246.31,21,3890.0,185.24,427.0,62,0.0643,Fragrance,1,1093,0.58
CUST-1983,53,Male,Los Angeles,53731.97,32,4913.0,153.53,427.0,88,0.0812,Bath & Body,1,1091,0.88
CUST-1984,56,Female,Dallas,78473.87,26,4128.0,158.77,297.0,66,0.0673,Fragrance,356,738,1.06
CUST-1985,58,Female,San Francisco,98512.21,29,4242.0,146.28,349.0,70,0.0897,Haircare,356,738,1.18
CUST-1986,48,Female,Houston,101785.68,23,3714.0,161.48,340.0,56,0.1217,Haircare,2,1092,0.63
CUST-1987,43,Female,San Francisco,47585.31,35,6509.0,185.97,427.0,85,0.0657,Haircare,1,1093,0.96
CUST-1988,47,Female,Los Angeles,76302.11,24,3940.0,164.17,427.0,58,0.0625,Skincare,2,1089,0.66
CUST-1989,38,Male,San Francisco,83931.89,23,3261.0,141.78,427.0,62,0.0783,Skincare,1,1091,0.63
CUST-1990,43,Male,Chicago,67019.64,26,3967.0,152.58,427.0,67,0.0462,Haircare,1,1093,0.71
CUST-1991,37,Non-Binary,Miami,61446.0,29,4207.0,145.07,377.0,77,0.0707,Bath & Body,2,1092,0.8
CUST-1992,23,Female,Seattle,73603.41,33,4521.0,137.0,427.0,71,0.0864,Bath & Body,1,1093,0.91
CUST-1993,50,Female,Miami,72342.99,33,6506.0,197.15,427.0,94,0.0818,Fragrance,1,1092,0.91
CUST-1994,64,Female,New York,62729.51,19,2738.0,144.11,427.0,55,0.0684,Fragrance,1,1088,0.52
CUST-1995,30,Female,Chicago,36384.7,21,2736.0,130.29,379.0,54,0.0238,Fragrance,1,1091,0.58
CUST-1996,45,Female,San Francisco,75876.23,27,4539.0,168.11,427.0,61,0.0704,Haircare,1,1093,0.74
CUST-1997,51,Male,Dallas,57025.49,22,4254.0,193.36,427.0,56,0.0614,Haircare,1,1093,0.6
CUST-1998,23,Male,Los Angeles,61201.01,26,3799.0,146.12,366.0,71,0.0981,Haircare,2,1090,0.72
CUST-1999,45,Female,San Francisco,22000.0,19,3328.0,175.16,427.0,37,0.0947,Bath & Body,1,1091,0.52
CUST-2000,26,Female,Houston,76981.38,17,2913.0,171.35,343.0,48,0.0588,Bath & Body,1,1092,0.47
CUST-2001,33,Female,Chicago,115461.16,22,3866.0,175.73,427.0,62,0.0636,Fragrance,2,1092,0.6
CUST-2002,53,Male,Houston,22000.0,22,3737.0,169.86,427.0,50,0.0568,Bath & Body,1,1088,0.61
CUST-2003,63,Male,New York,67636.03,31,4877.0,157.32,427.0,83,0.0532,Haircare,2,1092,0.85
CUST-2004,31,Female,Los Angeles,81070.26,25,4449.0,177.96,427.0,59,0.048,Fragrance,1,1093,0.69
CUST-2005,22,Male,Houston,71313.77,16,2886.0,180.38,327.0,43,0.0969,Makeup,1,1093,0.44
CUST-2006,64,Male,Seattle,60544.75,22,3169.0,144.05,427.0,54,0.0523,Makeup,1,1088,0.61
CUST-2007,40,Female,Dallas,55061.65,24,3854.0,160.58,382.0,57,0.0875,Makeup,1,1093,0.66
CUST-2008,34,Female,Los Angeles,88616.58,23,3172.0,137.91,427.0,55,0.0804,Haircare,1,1091,0.63
CUST-2009,51,Female,Los Angeles,47196.48,19,3200.0,168.42,357.0,54,0.0711,Bath & Body,2,1092,0.52
CUST-2010,21,Male,Los Angeles,89864.0,14,2079.0,148.5,371.0,41,0.0571,Skincare,360,733,0.57
CUST-2011,22,Female,Miami,54426.17,25,3542.0,141.68,266.0,67,0.088,Skincare,356,738,1.02
CUST-2012,29,Female,San Francisco,82699.83,23,3400.0,147.83,427.0,57,0.0848,Skincare,1,1088,0.63
CUST-2013,40,Male,Houston,95776.0,28,4438.0,158.5,351.0,69,0.0714,Haircare,2,1092,0.77
CUST-2014,29,Female,Miami,55715.38,25,4370.0,174.8,413.0,64,0.07,Haircare,2,1091,0.69
CUST-2015,23,Female,Miami,101448.12,23,3486.0,151.57,358.0,66,0.063,Makeup,1,1093,0.63
CUST-2016,28,Female,Dallas,42775.22,32,5377.0,168.03,427.0,83,0.0719,Fragrance,2,1092,0.88
CUST-2017,33,Female,Dallas,59879.67,28,4661.0,166.46,427.0,67,0.075,Bath & Body,1,1092,0.77
CUST-2018,61,Female,Seattle,92798.5,23,3009.0,130.83,427.0,66,0.0804,Makeup,2,1090,0.63
CUST-2019,64,Female,Houston,105320.84,19,2224.0,117.05,280.0,53,0.0816,Bath & Body,1,1093,0.52
CUST-2020,25,Male,Miami,68594.25,24,3139.0,130.79,392.0,62,0.0708,Makeup,357,736,0.98
CUST-2021,38,Female,Houston,41928.71,21,3632.0,172.95,427.0,52,0.0619,Bath & Body,1,1093,0.58
CUST-2022,19,Female,Chicago,73485.91,14,1933.0,138.07,294.0,33,0.0536,Makeup,358,735,0.57
CUST-2023,24,Non-Binary,Seattle,58772.62,20,2596.0,129.8,287.0,53,0.0425,Fragrance,1,1091,0.55
CUST-2024,57,Female,Seattle,40170.8,23,2763.0,120.13,331.0,52,0.0609,Makeup,356,738,0.93
CUST-2025,43,Female,Seattle,98401.42,22,2975.0,135.23,341.0,53,0.0841,Fragrance,2,1091,0.6
CUST-2026,35,Female,Los Angeles,69791.58,23,3802.0,165.3,427.0,64,0.05,Bath & Body,2,1092,0.63
CUST-2027,61,Female,Los Angeles,68878.96,18,2658.0,147.67,398.0,49,0.0611,Fragrance,1,1090,0.5
CUST-2028,39,Female,Chicago,42725.07,22,3035.0,137.95,427.0,53,0.0545,Bath & Body,1,1093,0.6
CUST-2029,35,Female,Houston,53923.76,22,3229.0,146.77,427.0,51,0.0591,Fragrance,1,1088,0.61
CUST-2030,28,Female,New York,40322.22,20,3107.0,155.35,427.0,52,0.065,Fragrance,2,1090,0.55
CUST-2031,45,Female,San Francisco,92055.15,27,4206.0,155.78,340.0,72,0.05,Haircare,1,1092,0.74
CUST-2032,26,Female,Chicago,80904.56,19,2529.0,133.11,427.0,47,0.0632,Bath & Body,2,1090,0.52
CUST-2033,26,Female,Houston,61776.9,32,5735.0,179.22,427.0,90,0.0781,Bath & Body,2,1087,0.88
CUST-2034,53,Female,New York,42065.48,14,2218.0,158.43,427.0,36,0.0607,Skincare,1,1091,0.38
CUST-2035,19,Female,Los Angeles,81180.54,30,4795.0,159.83,427.0,70,0.05,Haircare,1,1092,0.82
CUST-2036,29,Male,Houston,68690.11,38,6346.0,167.0,427.0,88,0.0855,Fragrance,2,1091,1.04
CUST-2037,27,Female,Seattle,78758.79,26,3477.0,133.73,427.0,60,0.0712,Skincare,2,1092,0.71
CUST-2038,27,Female,New York,91702.81,23,2529.0,109.96,292.0,60,0.037,Bath & Body,359,733,0.94
CUST-2039,22,Female,Houston,110097.56,27,3835.0,142.04,427.0,73,0.0907,Bath & Body,2,1089,0.74
CUST-2040,31,Female,Chicago,103260.24,31,5001.0,161.32,427.0,86,0.0548,Haircare,2,1092,0.85
CUST-2041,50,Female,Miami,41063.23,20,2513.0,125.65,273.0,45,0.07,Fragrance,1,1093,0.55
CUST-2042,51,Female,New York,78402.67,28,3728.0,133.14,427.0,60,0.075,Skincare,1,1090,0.77
CUST-2043,34,Female,Seattle,47623.04,23,3893.0,169.26,333.0,56,0.0674,Haircare,1,1093,0.63
CUST-2044,61,Female,Houston,22000.0,25,4641.0,185.64,427.0,70,0.074,Bath & Body,1,1089,0.69
CUST-2045,50,Female,Miami,87107.91,24,3243.0,135.12,331.0,62,0.0771,Bath & Body,2,1092,0.66
CUST-2046,19,Female,Los Angeles,57418.96,25,3531.0,141.24,316.0,65,0.082,Makeup,1,1092,0.69
CUST-2047,37,Female,New York,61631.41,19,3235.0,170.26,314.0,51,0.0632,Makeup,357,737,0.77
CUST-2048,21,Female,San Francisco,35340.62,20,2389.0,119.45,317.0,48,0.0575,Skincare,357,737,0.81
CUST-2049,18,Female,Seattle,62900.15,26,3312.0,127.38,355.0,60,0.0558,Makeup,2,1092,0.71
CUST-2050,53,Female,Dallas,70984.85,22,3723.0,169.23,427.0,56,0.0682,Bath & Body,1,1093,0.6
CUST-2051,22,Female,Miami,90140.35,20,3044.0,152.2,381.0,51,0.0625,Fragrance,359,735,0.82
CUST-2052,32,Male,Chicago,53236.59,19,3039.0,159.95,427.0,57,0.0684,Bath & Body,1,1093,0.52
CUST-2053,51,Female,Miami,46876.81,29,4902.0,169.03,427.0,82,0.0914,Fragrance,1,1092,0.8
CUST-2054,56,Female,New York,93609.16,25,3825.0,153.0,362.0,60,0.076,Skincare,356,737,1.02
CUST-2055,28,Male,Houston,79904.25,27,4026.0,149.11,427.0,58,0.0556,Skincare,1,1092,0.74
CUST-2056,22,Female,Miami,72897.46,18,2546.0,141.44,317.0,48,0.0667,Makeup,1,1092,0.49
CUST-2057,50,Female,New York,71608.89,18,2809.0,156.06,314.0,40,0.0778,Haircare,2,1092,0.49
CUST-2058,43,Female,New York,73436.56,25,3297.0,131.88,296.0,67,0.054,Makeup,1,1091,0.69
CUST-2059,31,Male,Los Angeles,53695.72,23,3217.0,139.87,294.0,54,0.0717,Bath & Body,2,1091,0.63
CUST-2060,22,Male,Miami,70320.53,26,4776.0,183.69,427.0,61,0.0596,Haircare,1,1092,0.71
CUST-2061,18,Female,Los Angeles,72293.57,19,4182.0,220.11,427.0,47,0.0789,Makeup,2,1092,0.52
CUST-2062,32,Female,New York,81378.49,32,4252.0,132.88,330.0,82,0.0844,Makeup,1,1089,0.88
CUST-2063,53,Female,Dallas,77161.63,22,2913.0,132.41,295.0,52,0.05,Fragrance,1,1092,0.6
CUST-2064,57,Male,San Francisco,89935.65,13,1887.0,145.15,289.0,39,0.0538,Skincare,1,1093,0.36
CUST-2065,25,Female,Houston,27149.59,28,4100.0,146.43,427.0,67,0.0696,Fragrance,356,738,1.14
CUST-2066,34,Female,Chicago,99869.18,24,3476.0,144.83,320.0,54,0.0521,Skincare,1,1092,0.66
CUST-2067,40,Female,New York,45210.41,30,4305.0,143.5,368.0,83,0.0833,Makeup,1,1092,0.82
CUST-2068,59,Female,Miami,59282.6,16,2605.0,162.81,322.0,36,0.05,Fragrance,357,732,0.66
CUST-2069,64,Female,Seattle,53752.51,26,4587.0,176.42,427.0,63,0.0846,Bath & Body,1,1093,0.71
CUST-2070,55,Male,Dallas,88669.17,32,4913.0,153.53,427.0,72,0.0578,Skincare,1,1092,0.88
CUST-2071,49,Female,Los Angeles,61910.71,21,3427.0,163.19,427.0,50,0.0786,Haircare,356,738,0.85
CUST-2072,19,Female,Houston,30540.67,20,2179.0,108.95,260.0,48,0.0975,Skincare,2,1089,0.55
CUST-2073,22,Male,Chicago,69098.94,18,3046.0,169.22,364.0,44,0.0583,Bath & Body,1,1091,0.49
CUST-2074,38,Female,Houston,96848.59,28,4739.0,169.25,427.0,68,0.0893,Fragrance,358,736,1.14
CUST-2075,25,Female,Houston,72504.96,27,4071.0,150.78,371.0,59,0.0648,Bath & Body,1,1088,0.74
CUST-2076,29,Non-Binary,Houston,73153.93,28,4359.0,155.68,427.0,63,0.0625,Haircare,1,1093,0.77
CUST-2077,42,Female,Dallas,54697.97,22,2473.0,112.41,280.0,53,0.0455,Makeup,1,1090,0.61
CUST-2078,63,Female,San Francisco,62416.35,20,2920.0,146.0,290.0,44,0.065,Bath & Body,1,1093,0.55
CUST-2079,32,Female,Chicago,70494.05,19,2794.0,147.05,427.0,48,0.0763,Bath & Body,1,1090,0.52
CUST-2080,31,Female,Seattle,65883.88,25,4698.0,187.92,399.0,62,0.066,Skincare,1,1093,0.69
CUST-2081,42,Female,Los Angeles,45458.26,26,4297.0,165.27,427.0,56,0.0808,Fragrance,1,1088,0.72
CUST-2082,38,Female,Miami,66127.71,29,4273.0,147.34,319.0,78,0.0862,Haircare,1,1093,0.8
CUST-2083,59,Female,Miami,67667.26,25,4002.0,160.08,276.0,60,0.048,Skincare,357,737,1.02
CUST-2084,40,Female,Miami,86306.55,21,2925.0,139.29,427.0,50,0.0595,Haircare,1,1093,0.58
CUST-2085,43,Male,Houston,59767.91,24,3361.0,140.04,310.0,68,0.0917,Skincare,2,1092,0.66
CUST-2086,57,Female,Seattle,67025.1,24,4298.0,179.08,427.0,63,0.0542,Bath & Body,1,1092,0.66
CUST-2087,37,Female,Chicago,55122.59,10,1512.0,151.2,306.0,25,0.08,Makeup,1,1092,0.27
CUST-2088,19,Male,San Francisco,34086.08,31,4788.0,154.45,380.0,69,0.0484,Skincare,2,1089,0.85
CUST-2089,22,Female,San Francisco,90189.7,28,4206.0,150.21,325.0,61,0.0893,Makeup,1,1092,0.77
CUST-2090,20,Male,Chicago,90459.63,21,3492.0,166.29,325.0,56,0.0452,Haircare,1,1093,0.58
CUST-2091,39,Female,Chicago,102170.06,25,3458.0,138.32,302.0,57,0.056,Skincare,360,734,1.02
CUST-2092,33,Female,Dallas,76418.05,30,4134.0,137.8,343.0,78,0.0483,Makeup,1,1093,0.82
CUST-2093,60,Female,Miami,62747.59,25,4474.0,178.96,388.0,68,0.082,Fragrance,2,1090,0.69
CUST-2094,30,Female,Los Angeles,22000.0,22,3507.0,159.41,417.0,64,0.0455,Makeup,1,1093,0.6
CUST-2095,33,Female,Los Angeles,73579.58,19,2538.0,133.58,341.0,51,0.0789,Bath & Body,356,738,0.77
CUST-2096,31,Female,San Francisco,79738.03,32,5247.0,163.97,427.0,71,0.0734,Fragrance,356,738,1.3
CUST-2097,29,Female,Los Angeles,62644.82,23,4266.0,185.48,427.0,50,0.0543,Bath & Body,1,1093,0.63
CUST-2098,46,Female,New York,72034.85,33,6353.0,192.52,427.0,74,0.0561,Skincare,356,738,1.34
CUST-2099,45,Male,Chicago,65089.65,23,4102.0,178.35,427.0,64,0.0413,Fragrance,2,1092,0.63
CUST-2100,51,Female,Dallas,50256.66,34,5479.0,161.15,427.0,88,0.0706,Skincare,356,736,1.39
CUST-2101,24,Female,New York,81636.15,24,3787.0,157.79,387.0,67,0.0854,Fragrance,2,1091,0.66
CUST-2102,44,Female,Houston,49902.95,21,2797.0,133.19,427.0,57,0.0738,Makeup,1,1093,0.58
CUST-2103,22,Female,Dallas,96105.26,19,3856.0,202.95,427.0,49,0.0816,Fragrance,2,1091,0.52
CUST-2104,52,Female,Chicago,45585.87,28,4392.0,156.86,427.0,65,0.0857,Haircare,1,1093,0.77
CUST-2105,52,Female,San Francisco,72995.28,28,3903.0,139.39,376.0,73,0.0732,Haircare,2,1092,0.77
CUST-2106,54,Female,Dallas,71677.64,24,3818.0,159.08,427.0,59,0.0646,Bath & Body,356,737,0.98
CUST-2107,46,Female,San Francisco,98235.11,24,4624.0,192.67,358.0,64,0.0562,Bath & Body,1,1091,0.66
CUST-2108,60,Female,Miami,30859.65,15,2260.0,150.67,427.0,42,0.0633,Haircare,1,1087,0.41
CUST-2109,37,Female,Miami,27060.63,22,3655.0,166.14,360.0,62,0.0636,Makeup,1,1093,0.6
CUST-2110,53,Female,New York,42874.63,20,2695.0,134.75,319.0,48,0.085,Bath & Body,356,738,0.81
CUST-2111,51,Female,Miami,51345.56,26,4406.0,169.46,427.0,77,0.0692,Haircare,2,1091,0.71
CUST-2112,62,Female,Seattle,50203.76,29,4234.0,146.0,377.0,74,0.0586,Haircare,2,1092,0.8
CUST-2113,41,Female,New York,41678.35,26,4198.0,161.46,427.0,55,0.0481,Fragrance,356,738,1.06
CUST-2114,24,Female,Los Angeles,70902.51,19,3698.0,194.63,427.0,49,0.0868,Haircare,357,737,0.77
CUST-2115,62,Female,Miami,62073.74,21,4177.0,198.9,427.0,57,0.0476,Bath & Body,1,1093,0.58
CUST-2116,18,Non-Binary,Chicago,51338.08,29,4250.0,146.55,427.0,71,0.0828,Bath & Body,1,1092,0.8
CUST-2117,23,Female,Chicago,118265.74,20,2199.0,109.95,300.0,49,0.0425,Fragrance,2,1089,0.55
CUST-2118,50,Female,Los Angeles,110710.71,21,2450.0,116.67,283.0,45,0.0524,Skincare,1,1092,0.58
CUST-2119,34,Female,Dallas,41484.4,21,2701.0,128.62,348.0,48,0.081,Fragrance,1,1091,0.58
CUST-2120,55,Female,New York,31049.91,21,3037.0,144.62,340.0,46,0.0857,Haircare,1,1090,0.58
CUST-2121,64,Female,Miami,33225.36,19,3174.0,167.05,427.0,50,0.0658,Bath & Body,1,1091,0.52
CUST-2122,27,Female,Dallas,47544.69,23,3596.0,156.35,341.0,46,0.0391,Haircare,1,1087,0.63
CUST-2123,19,Female,Seattle,88758.15,17,2215.0,130.29,320.0,46,0.0559,Fragrance,2,1091,0.47
CUST-2124,47,Non-Binary,Los Angeles,44627.55,21,2719.0,129.48,357.0,57,0.0952,Skincare,356,738,0.85
CUST-2125,37,Female,San Francisco,67167.02,24,3816.0,159.0,341.0,53,0.0542,Haircare,1,1093,0.66
CUST-2126,46,Male,San Francisco,43355.22,30,4327.0,144.23,395.0,66,0.0483,Bath & Body,1,1093,0.82
CUST-2127,42,Female,Dallas,97236.8,28,5280.0,188.57,427.0,77,0.0482,Skincare,2,1092,0.77
CUST-2128,33,Male,Seattle,69054.05,23,3459.0,150.39,427.0,52,0.05,Fragrance,1,1093,0.63
CUST-2129,46,Female,Seattle,83370.55,28,4184.0,149.43,427.0,57,0.075,Fragrance,2,1091,0.77
CUST-2130,38,Male,San Francisco,49623.16,22,4074.0,185.18,380.0,47,0.0705,Makeup,1,1093,0.6
CUST-2131,60,Female,Dallas,75331.4,23,3004.0,130.61,358.0,58,0.0696,Skincare,2,1092,0.63
CUST-2132,59,Female,Seattle,74477.46,23,3253.0,141.43,341.0,52,0.0522,Fragrance,1,1085,0.64
CUST-2133,64,Female,Chicago,51072.32,22,3135.0,142.5,304.0,51,0.0568,Bath & Body,1,1093,0.6
CUST-2134,49,Female,Miami,101407.19,26,4562.0,175.46,363.0,73,0.0423,Fragrance,356,738,1.06
CUST-2135,61,Female,San Francisco,75777.29,35,4736.0,135.31,333.0,81,0.0529,Skincare,1,1093,0.96
CUST-2136,63,Male,New York,59103.41,23,3454.0,150.17,324.0,57,0.0674,Haircare,2,1092,0.63
CUST-2137,53,Female,Houston,99315.11,25,4011.0,160.44,427.0,68,0.08,Haircare,356,738,1.02
CUST-2138,37,Female,New York,22000.0,27,4212.0,156.0,300.0,62,0.0704,Makeup,2,1090,0.74
CUST-2139,25,Female,Dallas,43545.39,19,2592.0,136.42,427.0,51,0.0684,Fragrance,356,738,0.77
CUST-2140,37,Male,Los Angeles,96255.34,25,4112.0,164.48,366.0,60,0.076,Haircare,1,1093,0.69
CUST-2141,18,Female,Houston,27107.24,27,4757.0,176.19,427.0,74,0.087,Skincare,1,1092,0.74
CUST-2142,59,Female,Seattle,79146.99,28,3978.0,142.07,341.0,74,0.0714,Haircare,1,1093,0.77
CUST-2143,51,Female,San Francisco,66463.69,28,4922.0,175.79,427.0,75,0.0804,Bath & Body,1,1093,0.77
CUST-2144,38,Female,Chicago,51400.41,27,4283.0,158.63,295.0,66,0.0741,Bath & Body,1,1092,0.74
CUST-2145,35,Female,Miami,35574.98,15,2882.0,192.13,427.0,37,0.0933,Bath & Body,1,1092,0.41
CUST-2146,44,Female,New York,44183.39,16,2492.0,155.75,368.0,41,0.1125,Haircare,1,1089,0.44
CUST-2147,58,Female,Dallas,46447.66,27,4620.0,171.11,427.0,73,0.0556,Skincare,1,1093,0.74
CUST-2148,46,Female,Dallas,92326.19,16,2377.0,148.56,316.0,35,0.1125,Fragrance,2,1092,0.44
CUST-2149,55,Female,Seattle,58398.38,17,2387.0,140.41,427.0,48,0.0912,Skincare,1,1089,0.47
CUST-2150,58,Female,Los Angeles,97533.75,21,3061.0,145.76,424.0,55,0.0548,Makeup,356,737,0.85
CUST-2151,30,Female,Houston,110650.42,31,4818.0,155.42,427.0,74,0.0758,Bath & Body,1,1092,0.85
CUST-2152,56,Male,Chicago,37935.59,28,3875.0,138.39,366.0,65,0.0607,Skincare,2,1090,0.77
CUST-2153,32,Female,New York,70761.17,37,5356.0,144.76,427.0,94,0.0541,Skincare,356,737,1.51
CUST-2154,60,Non-Binary,Miami,61295.43,23,3134.0,136.26,427.0,63,0.0935,Bath & Body,1,1093,0.63
CUST-2155,40,Male,Seattle,89720.92,27,3823.0,141.59,427.0,70,0.0759,Haircare,1,1091,0.74
CUST-2156,22,Female,Houston,71019.67,27,3854.0,142.74,297.0,69,0.0778,Makeup,1,1093,0.74
CUST-2157,60,Male,New York,46683.16,22,2633.0,119.68,275.0,55,0.0886,Makeup,2,1090,0.61
CUST-2158,45,Female,San Francisco,25882.19,18,2423.0,134.61,399.0,46,0.0778,Bath & Body,1,1092,0.49
CUST-2159,24,Female,Miami,62982.72,20,2828.0,141.4,307.0,49,0.0525,Haircare,2,1089,0.55
CUST-2160,41,Female,Los Angeles,48543.11,22,3151.0,143.23,427.0,59,0.0795,Skincare,356,738,0.89
CUST-2161,62,Male,Seattle,64321.21,26,4520.0,173.85,427.0,68,0.0692,Fragrance,358,736,1.06
CUST-2162,35,Male,Dallas,59745.23,16,1733.0,108.31,185.0,37,0.0594,Haircare,356,737,0.65
CUST-2163,48,Female,Dallas,67601.22,15,2786.0,185.73,427.0,39,0.12,Haircare,358,736,0.61
CUST-2164,43,Female,Los Angeles,42314.41,23,3710.0,161.3,387.0,50,0.0739,Makeup,1,1093,0.63
CUST-2165,40,Male,Seattle,70740.12,23,4266.0,185.48,427.0,70,0.0609,Makeup,1,1093,0.63
CUST-2166,58,Female,Houston,96818.79,25,4043.0,161.72,427.0,64,0.084,Makeup,2,1092,0.69
CUST-2167,58,Male,New York,58929.72,22,3309.0,150.41,319.0,65,0.0477,Haircare,356,737,0.9
CUST-2168,29,Female,San Francisco,106752.91,27,4847.0,179.52,427.0,70,0.0685,Makeup,2,1089,0.74
CUST-2169,56,Female,Dallas,46516.88,34,5787.0,170.21,412.0,77,0.0706,Bath & Body,2,1092,0.93
CUST-2170,48,Female,Chicago,96851.75,22,3726.0,169.36,424.0,52,0.0386,Makeup,2,1092,0.6
CUST-2171,55,Female,Chicago,43378.18,21,2917.0,138.9,427.0,55,0.0595,Fragrance,2,1092,0.58
CUST-2172,61,Female,Seattle,36788.29,25,3244.0,129.76,341.0,63,0.05,Skincare,1,1091,0.69
CUST-2173,52,Female,New York,54217.98,21,3276.0,156.0,378.0,42,0.0714,Haircare,358,733,0.86
CUST-2174,18,Female,San Francisco,43971.16,17,2055.0,120.88,427.0,36,0.0618,Skincare,1,1089,0.47
CUST-2175,55,Female,Houston,67758.42,18,2164.0,120.22,201.0,44,0.1028,Bath & Body,1,1091,0.49
CUST-2176,48,Male,Dallas,55444.18,25,4338.0,173.52,427.0,59,0.046,Haircare,359,734,1.02
CUST-2177,56,Male,Seattle,81515.08,26,3673.0,141.27,307.0,68,0.0904,Fragrance,1,1092,0.71
CUST-2178,44,Female,Miami,94279.88,19,2817.0,148.26,427.0,43,0.0684,Fragrance,1,1093,0.52
CUST-2179,18,Female,Chicago,95669.26,31,5324.0,171.74,427.0,69,0.071,Bath & Body,1,1091,0.85
CUST-2180,19,Non-Binary,Houston,96217.75,19,2159.0,113.63,297.0,51,0.0711,Makeup,1,1093,0.52
CUST-2181,47,Female,San Francisco,95710.43,23,3446.0,149.83,310.0,58,0.0587,Bath & Body,2,1091,0.63
CUST-2182,33,Female,Miami,78503.63,17,2683.0,157.82,427.0,46,0.0912,Fragrance,358,734,0.69
